ITERATION,PRED,TRUE,PROB.CASE
27,0,1,0.05178288370370865
27,1,0,0.5232312083244324
27,0,1,0.155842587351799
27,1,0,0.7859212160110474
27,0,0,0.0720905289053917
27,0,0,0.2762771248817444
27,0,1,0.09915442764759064
27,1,1,0.6943633556365967
28,0,0,0.16653096675872803
28,0,0,0.018763918429613113
28,0,0,0.10133776068687439
28,1,0,0.9287378191947937
28,1,1,0.8537836670875549
28,1,0,0.9451451897621155
28,0,0,0.018845925107598305
28,0,1,0.024549808353185654
28,1,1,0.9485407471656799
28,0,1,0.11320002377033234
28,1,1,0.9757882356643677
28,1,1,0.9369850754737854
28,0,1,0.030102528631687164
29,0,1,0.14044156670570374
29,1,0,0.8813662528991699
29,1,1,0.8905249834060669
29,0,0,0.14116773009300232
29,0,0,0.13812842965126038
29,0,0,0.4040522277355194
29,1,1,0.9801203608512878
29,0,0,0.22667215764522552
29,0,1,0.13811974227428436
29,0,1,0.31472623348236084
29,1,0,0.5484336614608765
29,0,0,0.021367447450757027
29,0,1,0.044464852660894394
30,0,1,0.15280315279960632
30,0,0,0.043776966631412506
30,0,1,0.03352769836783409
30,0,1,0.4823116660118103
30,0,0,0.0295456200838089
30,0,0,0.015632491558790207
30,0,0,0.06328632682561874
30,1,0,0.9083476066589355
30,0,1,0.03620045259594917
30,1,1,0.7530332207679749
30,0,0,0.01487743016332388
30,0,0,0.035542912781238556
30,0,1,0.027746519073843956
30,0,1,0.07238990068435669
31,1,1,0.978199303150177
31,1,0,0.8368969559669495
31,0,1,0.046392772346735
31,1,0,0.9597611427307129
31,0,1,0.4397290349006653
31,0,0,0.12767797708511353
31,0,0,0.1676340103149414
31,0,0,0.09377782046794891
31,1,1,0.9726247191429138
31,1,1,0.7187556028366089
31,0,0,0.06703734397888184
31,0,1,0.02984704077243805
31,0,1,0.035280466079711914
32,1,0,0.9396296739578247
32,0,0,0.05472007021307945
32,0,1,0.025539465248584747
32,0,0,0.1293681561946869
32,1,0,0.7538146376609802
32,1,1,0.6382288932800293
32,1,1,0.9819734692573547
32,0,0,0.05062219128012657
32,0,1,0.10830717533826828
32,0,1,0.12823115289211273
32,0,0,0.017609618604183197
32,0,1,0.2853735387325287
32,0,1,0.43947088718414307
33,0,0,0.0694253221154213
33,0,1,0.06191260740160942
33,0,1,0.04292983189225197
33,0,0,0.03353540971875191
33,0,1,0.08056200295686722
33,1,1,0.9624952077865601
33,0,1,0.2087833732366562
33,1,1,0.697316586971283
33,0,0,0.13818351924419403
33,1,0,0.9533066153526306
33,1,0,0.8710064888000488
33,0,0,0.3363306522369385
33,0,1,0.04224298894405365
34,1,0,0.9768804311752319
34,0,0,0.06276118010282516
34,1,0,0.93496173620224
34,0,1,0.15274183452129364
34,1,1,0.9545571208000183
34,1,1,0.528675377368927
34,0,0,0.04735218361020088
34,1,0,0.6177440881729126
34,1,1,0.9834251999855042
34,1,1,0.9861629009246826
34,1,0,0.9104270935058594
34,1,1,0.9273754358291626
34,0,0,0.06120111048221588
35,1,1,0.9554761648178101
35,0,0,0.2111751288175583
35,0,0,0.0524849034845829
35,0,0,0.0320768840610981
35,1,0,0.9461190700531006
35,1,1,0.9500494599342346
35,0,0,0.0853395089507103
35,1,0,0.8673837184906006
35,0,1,0.03403322026133537
35,0,0,0.02131786197423935
35,1,1,0.8347051739692688
35,0,1,0.06072124093770981
35,0,1,0.09422711282968521
35,0,1,0.0322536863386631
36,1,1,0.9489622116088867
36,0,0,0.2002498358488083
36,1,1,0.9650301337242126
36,0,1,0.13810734450817108
36,1,1,0.6582632660865784
36,0,0,0.20137470960617065
36,1,0,0.884629487991333
36,1,1,0.9593546986579895
36,0,1,0.03059324063360691
