ITERATION,PRED,TRUE,PROB.CASE
0,1,0,0.9355456829071045
0,0,1,0.035483334213495255
0,0,0,0.07542793452739716
0,1,1,0.9256981611251831
0,1,1,0.6358796954154968
0,1,0,0.9678130149841309
0,1,0,0.6685681343078613
0,0,0,0.10356175899505615
0,1,1,0.9957218170166016
0,1,1,0.8836222290992737
0,0,1,0.24180132150650024
0,0,0,0.036822836846113205
0,1,1,0.9876600503921509
0,1,0,0.8313372731208801
1,1,0,0.9945173859596252
1,0,0,0.02604868821799755
1,0,0,0.4155605733394623
1,1,1,0.5427019000053406
1,0,0,0.010341968387365341
1,0,0,0.20794466137886047
1,1,1,0.99239182472229
1,1,0,0.9910258054733276
1,0,1,0.012996509671211243
1,1,1,0.9945479035377502
1,1,1,0.5762235522270203
1,0,1,0.01105529349297285
1,0,1,0.010631656274199486
2,1,1,0.996273398399353
2,0,0,0.049218758940696716
2,1,1,0.9680710434913635
2,0,1,0.00862931553274393
2,0,0,0.0087071992456913
2,1,1,0.9802030920982361
2,1,0,0.977108895778656
2,1,1,0.9836872816085815
2,0,0,0.31324607133865356
2,1,0,0.9183973670005798
2,0,0,0.007276415359228849
2,0,1,0.03805430606007576
2,1,1,0.7909385561943054
3,0,0,0.048630792647600174
3,0,1,0.0907953605055809
3,1,1,0.9780889749526978
3,1,1,0.700736403465271
3,0,0,0.2428050935268402
3,1,1,0.8757830858230591
3,1,0,0.8653170466423035
3,1,1,0.9743707776069641
3,0,0,0.09563306719064713
3,1,1,0.9572166800498962
3,1,1,0.9870596528053284
3,1,0,0.8376160264015198
3,0,0,0.05432060733437538
4,0,0,0.16213275492191315
4,1,1,0.976830005645752
4,0,0,0.05831868201494217
4,0,0,0.19592581689357758
4,1,1,0.991105318069458
4,1,0,0.9911397695541382
4,0,0,0.03714960068464279
4,0,1,0.02624347060918808
4,1,1,0.9921457171440125
4,0,0,0.20715993642807007
4,0,1,0.013933535665273666
4,0,0,0.022060299292206764
4,0,1,0.2062014937400818
5,0,0,0.019393080845475197
5,1,0,0.9783502221107483
5,0,0,0.007881075143814087
5,0,1,0.005114291794598103
5,1,0,0.8016355633735657
5,0,0,0.01951131410896778
5,1,1,0.9687782526016235
5,1,1,0.9922807812690735
5,1,1,0.9932478070259094
5,0,0,0.34275200963020325
5,0,1,0.006097564939409494
5,1,1,0.6619254350662231
5,1,1,0.5983390212059021
5,1,0,0.854718804359436
6,0,1,0.057137973606586456
6,0,1,0.06310264021158218
6,0,1,0.03263691067695618
6,0,0,0.023578526452183723
6,1,0,0.9629422426223755
6,0,0,0.005835507996380329
6,0,1,0.22176067531108856
6,1,0,0.7473299503326416
6,0,0,0.1828719675540924
6,0,0,0.01664120703935623
6,1,1,0.9754884839057922
6,0,1,0.03667192533612251
6,0,1,0.007466185372322798
7,1,1,0.9920393824577332
7,1,0,0.63447105884552
7,0,0,0.01115377340465784
7,0,0,0.027171747758984566
7,0,1,0.03958306089043617
7,0,1,0.32718604803085327
7,1,1,0.6421366333961487
7,1,0,0.9237878918647766
7,1,0,0.9282702803611755
7,1,1,0.9641968607902527
7,0,1,0.01842576637864113
7,0,1,0.008008556440472603
7,0,0,0.008184987120330334
8,0,1,0.025193290784955025
8,1,1,0.7676785588264465
8,1,1,0.6546250581741333
8,1,0,0.9935241341590881
8,1,0,0.9802941083908081
8,0,0,0.3420652747154236
8,0,0,0.0118187190964818
8,0,0,0.18042078614234924
8,0,1,0.45988142490386963
8,0,0,0.17031678557395935
8,1,1,0.9945420622825623
8,0,1,0.17216867208480835
8,1,1,0.7659477591514587
9,1,0,0.8924860954284668
9,0,0,0.017076753079891205
9,0,1,0.13608747720718384
9,0,0,0.025104956701397896
9,1,1,0.9697712659835815
9,0,1,0.019052572548389435
9,1,1,0.7709003686904907
9,1,0,0.9775739908218384
9,1,1,0.9932770133018494
9,0,0,0.19914862513542175
9,1,0,0.9920442700386047
9,0,0,0.01279309019446373
9,0,1,0.024218063801527023
10,0,0,0.03508124127984047
10,1,1,0.8652366399765015
10,0,1,0.0559525303542614
10,0,1,0.01833759807050228
10,0,0,0.01603459194302559
10,1,0,0.8290176391601562
10,1,0,0.5747894048690796
10,1,1,0.8593642115592957
10,1,0,0.6344217658042908
10,1,0,0.7297577857971191
10,0,1,0.1702069491147995
10,1,1,0.9907200932502747
10,0,1,0.14362511038780212
10,1,0,0.9572880268096924
11,1,1,0.9486711025238037
11,0,0,0.18250852823257446
11,1,0,0.9152421951293945
11,0,1,0.09723607450723648
11,0,0,0.2958512604236603
11,1,1,0.7736585736274719
11,1,0,0.9843848347663879
11,0,0,0.18182110786437988
11,1,1,0.993022620677948
11,1,0,0.9604949355125427
11,1,1,0.9108104109764099
11,1,1,0.9486711621284485
11,0,1,0.045864298939704895
12,0,1,0.054115600883960724
12,1,0,0.8738873600959778
12,1,1,0.9902306795120239
12,0,1,0.2746559679508209
12,0,1,0.0074860104359686375
12,1,0,0.7164732813835144
12,0,0,0.1404087096452713
12,0,0,0.0054711103439331055
12,0,0,0.022776804864406586
12,1,1,0.9724143147468567
12,0,1,0.12185493111610413
12,0,0,0.005787208676338196
12,0,1,0.014231179840862751
13,1,0,0.9487314224243164
13,1,0,0.9458505511283875
13,1,1,0.773826003074646
13,0,1,0.020289815962314606
13,0,0,0.07444532215595245
13,0,1,0.024820521473884583
13,1,1,0.7998795509338379
13,0,1,0.3795696794986725
13,1,1,0.9888758063316345
13,1,0,0.7738117575645447
13,0,0,0.23193825781345367
13,0,1,0.005131580866873264
13,0,0,0.015900801867246628
14,0,0,0.32981711626052856
14,1,0,0.7992008924484253
14,0,0,0.0062726810574531555
14,1,1,0.756352424621582
14,0,0,0.22031310200691223
14,1,0,0.9145344495773315
14,0,0,0.004896268714219332
14,0,1,0.01705079898238182
14,1,1,0.9903962016105652
14,0,0,0.044628165662288666
14,1,1,0.9405744671821594
14,0,1,0.007222988177090883
14,0,1,0.0063105090521276
15,0,0,0.3914496898651123
15,0,0,0.10772246867418289
15,0,0,0.006676848977804184
15,0,1,0.016097592189908028
15,0,0,0.010319557972252369
15,1,1,0.992709219455719
15,1,1,0.6263490915298462
15,1,1,0.8841136693954468
15,1,0,0.985446035861969
15,0,1,0.13158687949180603
15,1,1,0.9912649393081665
15,1,1,0.9939982295036316
15,0,0,0.03816091641783714
15,1,0,0.9874002933502197
16,1,1,0.9951302409172058
16,1,1,0.8919335007667542
16,1,1,0.9904085397720337
16,0,0,0.0669509768486023
16,1,0,0.9940335154533386
16,1,1,0.9772623777389526
16,1,0,0.9249783754348755
16,0,0,0.017574766650795937
16,0,0,0.3795163631439209
16,0,1,0.027744311839342117
16,0,0,0.07294211536645889
16,1,1,0.8061233162879944
16,0,1,0.2342768907546997
17,1,0,0.9267748594284058
17,1,0,0.9938739538192749
17,0,1,0.059070244431495667
17,0,1,0.018170369789004326
17,1,0,0.885292112827301
17,0,0,0.09347257763147354
17,0,1,0.2745737135410309
17,0,0,0.24289633333683014
17,0,0,0.010877632535994053
17,0,1,0.0727384015917778
17,0,1,0.09233108162879944
17,1,1,0.9870620965957642
17,0,1,0.030759800225496292
18,0,0,0.10020070523023605
18,0,0,0.11134912073612213
18,0,1,0.10055039823055267
18,1,0,0.980368971824646
18,0,0,0.03654661774635315
18,0,0,0.005032749846577644
18,0,1,0.1073923110961914
18,1,1,0.9598439931869507
18,1,1,0.9959301948547363
18,1,0,0.9499990344047546
18,1,1,0.9713369607925415
18,1,1,0.6710430383682251
18,0,1,0.0694873258471489
19,0,1,0.3241615891456604
19,0,1,0.007721403613686562
19,0,1,0.011150912381708622
19,1,0,0.9677404165267944
19,0,0,0.17289774119853973
19,1,0,0.8734596967697144
19,1,0,0.7479939460754395
19,1,0,0.8679527044296265
19,0,1,0.013221720233559608
19,1,1,0.9919812679290771
19,1,1,0.7263081669807434
19,1,0,0.9232309460639954
19,0,0,0.00642041489481926
20,0,0,0.015732983127236366
20,1,0,0.9745932221412659
20,0,0,0.005390666890889406
20,1,0,0.989173173904419
20,1,1,0.8898634314537048
20,1,0,0.8846880197525024
20,1,0,0.963605523109436
20,0,1,0.06759348511695862
20,1,1,0.9955137968063354
20,1,1,0.9934101104736328
20,1,0,0.9915434122085571
20,0,1,0.34242475032806396
20,1,1,0.9762059450149536
20,0,1,0.009209000505506992
21,1,1,0.9908559322357178
21,0,0,0.005555734969675541
21,1,1,0.9852433800697327
21,0,1,0.006400749087333679
21,0,1,0.09355674684047699
21,0,0,0.08206792920827866
21,1,0,0.9617080688476562
21,1,1,0.8673763871192932
21,0,0,0.09707377851009369
21,1,1,0.9776315093040466
21,0,0,0.19156640768051147
21,0,1,0.019456103444099426
21,0,0,0.007090228609740734
22,1,0,0.6138482093811035
22,0,0,0.12513454258441925
22,1,1,0.9887037873268127
22,0,1,0.02494448982179165
22,0,0,0.07804854959249496
22,1,0,0.9830604791641235
22,0,1,0.3689010739326477
22,1,1,0.9865199327468872
22,1,0,0.79007887840271
22,1,1,0.9562620520591736
22,0,1,0.3913154900074005
22,0,0,0.211676687002182
22,0,1,0.03310065716505051
23,0,0,0.08513320982456207
23,0,1,0.1159694716334343
23,0,0,0.011931934393942356
23,1,1,0.9373306035995483
23,0,1,0.1155519187450409
23,1,1,0.8151646852493286
23,1,1,0.7632384896278381
23,0,0,0.05799982696771622
23,1,0,0.6886680126190186
23,1,0,0.9093201756477356
23,0,0,0.012501608580350876
23,0,1,0.010259446687996387
23,1,1,0.5898829698562622
24,1,1,0.9374496340751648
24,0,1,0.07730501890182495
24,0,0,0.013117300346493721
24,0,0,0.01672889105975628
24,1,1,0.9733343720436096
24,1,0,0.9627073407173157
24,0,0,0.006989981047809124
24,0,0,0.052318025380373
24,1,0,0.5335103273391724
24,1,1,0.9874048233032227
24,1,1,0.9736539721488953
24,1,0,0.9952208995819092
24,0,1,0.018137698993086815
25,1,1,0.9867058396339417
25,1,1,0.8746217489242554
25,0,0,0.049427371472120285
25,0,1,0.01288717519491911
25,0,0,0.018147118389606476
25,1,1,0.5990574955940247
25,1,0,0.629701554775238
25,0,1,0.1309911459684372
25,0,0,0.037679094821214676
25,0,1,0.13280008733272552
25,1,0,0.6249960064888
25,1,0,0.9672533869743347
25,0,0,0.010335592553019524
25,1,1,0.9380619525909424
26,0,0,0.16394668817520142
26,0,1,0.03372050076723099
26,0,0,0.04959974065423012
26,0,0,0.011623910628259182
26,0,0,0.013333970680832863
26,1,1,0.9885711669921875
26,1,1,0.5559003353118896
26,0,1,0.051321934908628464
26,0,0,0.05215008184313774
26,1,1,0.981726884841919
26,1,0,0.9841453433036804
26,0,1,0.011013975366950035
26,0,1,0.0453367717564106
27,1,1,0.992305338382721
27,1,0,0.921613335609436
27,0,1,0.032702457159757614
27,1,1,0.745815098285675
27,0,0,0.09268056601285934
27,0,1,0.38047686219215393
27,1,0,0.957741379737854
27,1,1,0.7901127934455872
27,1,0,0.980641782283783
27,0,0,0.32918572425842285
27,1,0,0.9625992774963379
27,0,1,0.0948842391371727
27,1,1,0.9813246726989746
28,1,0,0.8308258652687073
28,0,0,0.011392696760594845
28,0,0,0.15166904032230377
28,1,0,0.9215510487556458
28,1,1,0.9552391767501831
28,1,0,0.9794789552688599
28,0,0,0.008512853644788265
28,0,1,0.017048455774784088
28,1,1,0.9580532908439636
28,0,1,0.2894035279750824
28,1,1,0.9913540482521057
28,1,1,0.9930455088615417
28,0,1,0.04197704792022705
29,0,1,0.08098304271697998
29,1,0,0.9587054252624512
29,1,1,0.9931489825248718
29,0,0,0.18580318987369537
29,0,0,0.3121350109577179
29,1,0,0.7232745885848999
29,1,1,0.9954296350479126
29,0,0,0.08220332115888596
29,0,1,0.04910288378596306
29,0,1,0.43756261467933655
29,0,0,0.4214126765727997
29,0,0,0.015992119908332825
29,0,1,0.07401371747255325
30,0,1,0.4575709104537964
30,0,0,0.01037751417607069
30,0,1,0.011368434876203537
30,0,1,0.39323946833610535
30,0,0,0.014121642336249352
30,0,0,0.0062923976220190525
30,0,0,0.04671584069728851
30,1,0,0.9510056972503662
30,0,1,0.021320616826415062
30,1,1,0.9539264440536499
30,0,0,0.005881342105567455
30,0,0,0.019593246281147003
30,0,1,0.019520064815878868
30,0,1,0.43684127926826477
31,1,1,0.9936270713806152
31,1,0,0.901251494884491
31,0,1,0.012628769502043724
31,1,0,0.9405384063720703
31,0,1,0.24557188153266907
31,0,0,0.049021121114492416
31,0,0,0.07793234288692474
31,0,0,0.08204654604196548
31,1,1,0.989756166934967
31,1,1,0.6616960167884827
31,0,0,0.029765112325549126
31,0,1,0.010038834996521473
31,0,1,0.008624960668385029
32,1,0,0.9844208359718323
32,0,0,0.05726461857557297
32,0,1,0.0822477787733078
32,1,0,0.8832837343215942
32,1,0,0.8856942057609558
32,1,1,0.9809020161628723
32,1,1,0.9914882183074951
32,0,0,0.4944826364517212
32,0,1,0.05889861658215523
32,1,1,0.6910524964332581
32,0,0,0.03604424372315407
32,1,1,0.9488430619239807
32,1,1,0.819027841091156
33,0,0,0.02854257822036743
33,0,1,0.42212527990341187
33,0,1,0.05965021252632141
33,0,0,0.01996580883860588
33,0,1,0.082250215113163
33,1,1,0.9936845302581787
33,0,1,0.08411399275064468
33,1,1,0.9071398973464966
33,0,0,0.3105239272117615
33,1,0,0.9939737319946289
33,1,0,0.9720412492752075
33,0,0,0.34519684314727783
33,0,1,0.017741607502102852
34,1,0,0.7519378662109375
34,0,0,0.01261082012206316
34,1,0,0.8648371696472168
34,0,1,0.023146463558077812
34,1,1,0.7192488312721252
34,0,1,0.48657312989234924
34,0,0,0.014754281379282475
34,0,0,0.4867430329322815
34,1,1,0.9936115145683289
34,1,1,0.9902986884117126
34,1,0,0.9524701833724976
34,1,1,0.8685464859008789
34,0,0,0.02075817994773388
35,1,1,0.9953499436378479
35,1,0,0.9327552318572998
35,0,0,0.12138310074806213
35,0,0,0.12807367742061615
35,1,0,0.989648699760437
35,1,1,0.9939453601837158
35,0,0,0.4856242537498474
35,1,0,0.9931089282035828
35,1,1,0.6036044359207153
35,0,0,0.12694403529167175
35,1,1,0.9890820980072021
35,1,1,0.5361781716346741
35,0,1,0.09328462928533554
35,0,1,0.40313786268234253
36,1,1,0.9313487410545349
36,0,0,0.23490329086780548
36,1,1,0.9836810827255249
36,0,1,0.04344414174556732
36,1,1,0.8767588138580322
36,0,0,0.16715854406356812
36,0,0,0.20412731170654297
36,1,1,0.9415746331214905
36,0,1,0.012027761898934841
36,1,1,0.9882814884185791
36,0,0,0.01206529513001442
36,0,0,0.4784237742424011
36,0,0,0.02004043571650982
37,0,0,0.019944699481129646
37,0,1,0.021392805501818657
37,1,0,0.8942554593086243
37,0,1,0.02181636542081833
37,1,0,0.9467138051986694
37,1,1,0.9406096339225769
37,1,0,0.7166681885719299
37,1,1,0.9915072917938232
37,1,0,0.9158999919891357
37,1,1,0.9932497143745422
37,0,0,0.29740890860557556
37,0,1,0.007611453998833895
37,1,1,0.9652031064033508
38,1,1,0.7646816372871399
38,0,0,0.38929498195648193
38,1,0,0.9941001534461975
38,0,1,0.08097659796476364
38,0,0,0.25894153118133545
38,1,1,0.9677438139915466
38,1,1,0.9950479865074158
38,1,0,0.638922929763794
38,1,0,0.9470712542533875
38,0,0,0.060303978621959686
38,0,1,0.17711229622364044
38,0,1,0.24543988704681396
38,0,1,0.13025552034378052
39,0,0,0.008789988234639168
39,0,0,0.009243828244507313
39,1,1,0.983976423740387
39,0,1,0.013271314091980457
39,0,1,0.23438583314418793
39,1,1,0.9653899073600769
39,1,0,0.9933526515960693
39,0,0,0.011478637345135212
39,0,0,0.06002498418092728
39,1,0,0.8703246116638184
39,0,0,0.0071158199571073055
39,0,1,0.03676395118236542
39,0,1,0.21855731308460236
40,1,0,0.5634089708328247
40,0,0,0.006996408570557833
40,0,0,0.48694759607315063
40,0,1,0.010488663800060749
40,0,1,0.2161567658185959
40,1,0,0.9727140069007874
40,1,0,0.984210193157196
40,0,1,0.33087214827537537
40,0,1,0.24337215721607208
40,1,0,0.6082034707069397
40,0,1,0.025382285937666893
40,1,1,0.7167312502861023
40,1,1,0.9715359210968018
40,0,0,0.05060863122344017
41,0,0,0.01070626825094223
41,0,1,0.007425994146615267
41,0,1,0.07759690284729004
41,1,0,0.9808672666549683
41,1,0,0.9584863185882568
41,1,1,0.9486253261566162
41,1,0,0.5902913212776184
41,1,1,0.9940929412841797
41,1,0,0.9543405771255493
41,0,0,0.013302365317940712
41,0,1,0.06522518396377563
41,0,1,0.04849809408187866
41,0,1,0.23398694396018982
42,1,0,0.9888834953308105
42,0,1,0.02360857091844082
42,1,1,0.9858373403549194
42,0,0,0.01839723438024521
42,0,0,0.0965900719165802
42,1,1,0.952571451663971
42,1,0,0.9029714465141296
42,1,0,0.9487784504890442
42,1,1,0.9887731671333313
42,1,0,0.9559934139251709
42,0,1,0.1820378452539444
42,1,1,0.9009914398193359
42,0,1,0.21970787644386292
43,1,0,0.8494065999984741
43,1,1,0.9865208864212036
